number of cooks =14,number of max customers per minute = 5,number of Cashiers = 2,
Order Number,Time Taken,Number of Ordered Things,Excess Wait Time 
204,18,6,0,
215,6,2,0,
205,15,5,0,
206,15,5,0,
211,12,4,0,
218,6,2,0,
213,12,4,0,
220,6,2,0,
216,9,3,0,
214,12,4,0,
217,9,3,0,
224,6,2,0,
227,9,3,0,
219,15,5,0,
221,15,5,0,
231,6,2,0,
225,16,5,1,
226,15,5,0,
222,18,6,0,
223,18,6,0,
228,18,6,0,
234,9,3,0,
238,3,1,0,
232,12,4,0,
239,3,1,0,
230,15,5,0,
236,6,2,0,
241,3,1,0,
229,18,6,0,
243,3,1,0,
240,6,2,0,
235,15,5,0,
237,12,4,0,
233,18,6,0,
244,6,2,0,
248,6,2,0,
242,15,5,0,
249,6,2,0,
252,3,1,0,
251,6,2,0,
250,9,3,0,
246,12,4,0,
245,18,6,0,
254,6,2,0,
255,6,2,0,
257,6,2,0,
247,15,5,0,
260,6,2,0,
253,12,4,0,
261,6,2,0,
264,6,2,0,
258,12,4,0,
256,15,5,0,
259,12,4,0,
272,3,1,0,
262,12,4,0,
267,6,2,0,
269,6,2,0,
266,9,3,0,
274,7,2,1,
270,9,3,0,
263,15,5,0,
265,15,5,0,
271,12,4,0,
275,6,2,0,
276,6,2,0,
277,3,1,0,
268,18,6,0,
273,15,5,0,
281,3,1,0,
284,3,1,0,
283,6,2,0,
278,12,4,0,
285,6,2,0,
288,3,1,0,
279,18,6,0,
280,18,6,0,
286,12,4,0,
287,9,3,0,
282,15,5,0,
295,3,1,0,
291,6,2,0,
298,3,1,0,
290,9,3,0,
292,12,4,0,
294,12,4,0,
289,18,6,0,
299,12,4,0,
296,15,5,0,
297,15,5,0,
302,9,3,0,
309,7,1,4,
300,12,4,0,
293,18,6,0,
306,9,3,0,
303,12,4,0,
313,5,1,2,
308,12,3,3,
301,18,6,0,
305,15,5,0,
317,3,1,0,
307,15,4,3,
310,14,3,5,
304,18,6,0,
314,9,3,0,
315,9,3,0,
321,3,1,0,
318,6,2,0,
319,6,2,0,
320,6,2,0,
311,21,5,6,
316,12,4,0,
312,20,6,2,
327,6,2,0,
326,9,3,0,
328,9,3,0,
330,6,2,0,
334,3,1,0,
335,3,1,0,
322,18,6,0,
325,15,5,0,
323,18,6,0,
324,18,6,0,
338,3,1,0,
332,9,3,0,
333,9,3,0,
336,6,2,0,
340,6,2,0,
342,6,2,0,
329,18,6,0,
339,9,3,0,
331,18,6,0,
343,9,3,0,
337,15,5,0,
345,9,3,0,
355,5,1,2,
346,12,4,0,
347,12,4,0,
351,10,3,1,
352,10,3,1,
348,12,4,0,
341,18,6,0,
344,18,6,0,
357,10,3,1,
359,9,2,3,
360,9,2,3,
364,6,1,3,
349,18,6,0,
353,17,5,2,
350,18,6,0,
356,13,4,1,
354,16,5,1,
361,11,3,2,
362,12,3,3,
358,18,5,3,
376,8,1,5,
368,14,3,5,
374,10,2,4,
369,13,3,4,
377,11,1,8,
363,20,6,2,
375,14,3,5,
371,17,4,5,
373,16,4,4,
367,19,5,4,
378,13,2,7,
365,21,6,3,
380,13,2,7,
370,20,5,5,
372,19,5,4,
366,23,6,5,
388,5,1,2,
381,18,4,6,
389,6,2,0,
392,7,2,1,
393,6,2,0,
387,14,3,5,
383,20,4,8,
391,9,3,0,
384,18,4,6,
379,26,6,8,
397,8,1,5,
382,24,6,6,
385,22,5,7,
399,9,2,3,
394,14,4,2,
390,16,5,1,
386,23,6,5,
400,13,3,4,
401,13,3,4,
406,10,2,4,
403,14,3,5,
396,19,5,4,
404,15,4,3,
395,22,6,4,
407,11,3,2,
415,8,1,5,
398,21,6,3,
408,15,4,3,
402,21,6,3,
405,20,5,5,
412,13,3,4,
416,12,2,6,
409,17,5,2,
418,8,2,2,
410,17,5,2,
421,10,2,4,
411,20,5,5,
423,9,2,3,
414,20,5,5,
413,23,6,5,
420,14,4,2,
427,3,1,0,
422,15,4,3,
429,3,1,0,
417,22,6,4,
428,6,2,0,
431,3,1,0,
424,9,3,0,
419,21,6,3,
436,3,1,0,
437,3,1,0,
430,9,3,0,
434,6,2,0,
425,15,5,0,
426,15,5,0,
442,3,1,0,
432,15,5,0,
440,6,2,0,
433,18,6,0,
435,18,6,0,
443,6,2,0,
438,18,6,0,
439,15,5,0,
447,3,1,0,
448,3,1,0,
450,3,1,0,
441,18,6,0,
445,12,4,0,
455,6,2,0,
457,6,2,0,
444,18,6,0,
453,9,3,0,
446,18,6,0,
452,12,4,0,
458,9,3,0,
454,12,4,0,
456,12,4,0,
460,9,3,0,
463,7,2,1,
449,18,6,0,
451,18,6,0,
471,3,1,0,
459,15,5,0,
465,10,3,1,
468,7,2,1,
467,10,3,1,
464,13,4,1,
461,15,5,0,
472,7,2,1,
462,16,5,1,
470,11,3,2,
479,6,1,3,
473,10,3,1,
478,7,2,1,
481,6,2,0,
466,18,6,0,
469,16,5,1,
486,3,1,0,
474,17,5,2,
483,6,2,0,
484,6,2,0,
485,6,2,0,
476,17,5,2,
480,12,4,0,
477,17,5,2,
490,3,1,0,
492,4,1,1,
475,20,6,2,
487,6,2,0,
488,6,2,0,
497,3,1,0,
498,3,1,0,
493,9,3,0,
482,18,6,0,
496,6,2,0,
499,6,2,0,
495,9,3,0,
505,3,1,0,
506,3,1,0,
489,18,6,0,
494,15,5,0,
491,18,6,0,
507,6,2,0,
502,15,5,0,
509,6,2,0,
500,18,6,0,
501,18,6,0,
503,18,6,0,
510,9,3,0,
517,3,1,0,
508,12,4,0,
504,18,6,0,
511,9,3,0,
512,9,3,0,
515,9,3,0,
522,3,1,0,
520,6,2,0,
513,12,4,0,
514,15,5,0,
518,13,4,1,
516,15,5,0,
528,3,1,0,
525,9,3,0,
521,12,4,0,
523,12,4,0,
527,9,3,0,
519,18,6,0,
524,18,6,0,
530,9,3,0,
526,18,6,0,
532,6,2,0,
533,3,1,0,
531,12,4,0,
529,18,6,0,
537,3,1,0,
536,6,2,0,
543,3,1,0,
540,6,2,0,
545,3,1,0,
534,12,4,0,
535,12,4,0,
546,9,3,0,
538,15,5,0,
541,15,5,0,
539,18,6,0,
547,12,4,0,
542,18,6,0,
544,18,6,0,
549,6,2,0,
550,6,2,0,
548,15,5,0,
551,6,2,0,
553,6,2,0,
555,3,1,0,
560,3,1,0,
557,6,2,0,
552,15,5,0,
554,12,4,0,
561,6,2,0,
559,9,3,0,
556,12,4,0,
564,6,2,0,
566,3,1,0,
569,3,1,0,
565,9,3,0,
563,12,4,0,
558,18,6,0,
568,9,3,0,
570,6,2,0,
575,3,1,0,
576,3,1,0,
573,6,2,0,
562,18,6,0,
571,9,3,0,
572,12,4,0,
567,18,6,0,
577,9,3,0,
579,9,3,0,
586,3,1,0,
574,18,6,0,
585,6,2,0,
590,3,1,0,
580,12,4,0,
582,9,3,0,
583,9,3,0,
587,6,2,0,
578,15,5,0,
581,18,6,0,
595,7,2,1,
589,12,4,0,
597,3,1,0,
584,15,5,0,
599,3,1,0,
592,13,4,1,
601,3,1,0,
588,15,5,0,
596,9,3,0,
593,15,4,3,
591,19,6,1,
603,6,2,0,
594,16,5,1,
602,9,3,0,
598,18,6,0,
613,3,1,0,
609,9,3,0,
600,18,6,0,
611,6,2,0,
604,18,6,0,
605,18,6,0,
612,9,3,0,
607,15,5,0,
608,15,5,0,
606,18,6,0,
610,12,4,0,
617,6,2,0,
618,6,2,0,
621,5,1,2,
623,4,1,1,
620,6,2,0,
626,4,1,1,
628,3,1,0,
619,9,3,0,
615,15,5,0,
616,15,5,0,
632,7,2,1,
614,18,6,0,
636,4,1,1,
624,13,4,1,
634,6,2,0,
630,10,3,1,
625,13,4,1,
637,6,1,3,
633,11,3,2,
622,16,5,1,
639,6,1,3,
629,14,4,2,
635,9,3,0,
643,6,1,3,
644,5,1,2,
640,9,2,3,
649,5,1,2,
627,19,6,1,
631,19,6,1,
646,12,3,3,
642,15,4,3,
655,7,2,1,
645,14,4,2,
647,14,4,2,
648,14,4,2,
656,8,2,2,
651,13,4,1,
638,21,6,3,
641,22,6,4,
650,15,5,0,
662,4,1,1,
654,13,4,1,
653,16,5,1,
665,3,1,0,
660,10,3,1,
652,18,6,0,
657,17,4,5,
661,11,3,2,
658,17,4,5,
659,17,4,5,
664,9,3,0,
669,6,2,0,
674,3,1,0,
663,16,5,1,
666,12,4,0,
668,9,3,0,
670,9,3,0,
672,9,3,0,
667,15,5,0,
675,3,1,0,
676,3,1,0,
677,3,1,0,
678,3,1,0,
671,18,6,0,
680,3,1,0,
679,6,2,0,
673,18,6,0,
683,3,1,0,
684,3,1,0,
681,9,3,0,
687,3,1,0,
682,9,3,0,
685,6,2,0,
686,6,2,0,
690,3,1,0,
692,6,2,0,
696,3,1,0,
697,3,1,0,
698,3,1,0,
694,9,3,0,
688,15,5,0,
695,9,3,0,
693,12,4,0,
689,18,6,0,
691,18,6,0,
