number of cooks =8,number of max customers per minute = 3,number of Cashiers = 2,
Order Number,Time Taken,Number of Ordered Things,Excess Wait Time 
96962,3,1,0,
96960,6,2,0,
96965,3,1,0,
96963,6,2,0,
96959,12,4,0,
96961,12,4,0,
96964,12,4,0,
96968,9,3,0,
96971,6,2,0,
96973,3,1,0,
96970,9,3,0,
96966,15,5,0,
96972,9,3,0,
96969,15,5,0,
96967,18,6,0,
96976,6,2,0,
96974,9,3,0,
96977,9,3,0,
96978,6,2,0,
96979,6,2,0,
96975,18,6,0,
96980,12,4,0,
96981,12,4,0,
96982,12,4,0,
96984,9,3,0,
96987,3,1,0,
96983,15,5,0,
96985,9,3,0,
96986,9,3,0,
96989,9,3,0,
96990,9,3,0,
96993,6,2,0,
96988,15,5,0,
96991,12,4,0,
96992,12,4,0,
96998,10,3,1,
96996,12,4,0,
97001,6,2,0,
96995,15,5,0,
97002,8,1,5,
96994,18,6,0,
96997,15,5,0,
97005,7,1,4,
97000,13,4,1,
97006,8,1,5,
96999,18,6,0,
97004,14,3,5,
97008,13,3,4,
97003,18,5,3,
97009,14,4,2,
97014,8,2,2,
97013,10,3,1,
97007,21,6,3,
97011,16,5,1,
97012,15,4,3,
97010,18,6,0,
97018,6,1,3,
97015,15,4,3,
97021,8,2,2,
97017,16,3,7,
97016,20,5,5,
97019,14,4,2,
97022,13,4,1,
97020,16,5,1,
97024,9,3,0,
97023,18,6,0,
97026,6,2,0,
97025,12,4,0,
97027,9,3,0,
97028,6,2,0,
97032,3,1,0,
97033,3,1,0,
97031,15,5,0,
97034,9,3,0,
97036,3,1,0,
97029,18,6,0,
97030,18,6,0,
97037,3,1,0,
97035,15,5,0,
97039,9,3,0,
97038,12,4,0,
97040,9,3,0,
97044,6,2,0,
97041,18,6,0,
97043,12,4,0,
97046,6,2,0,
97047,6,2,0,
97045,9,3,0,
97042,18,6,0,
97048,12,4,0,
97052,6,2,0,
97051,9,3,0,
97049,18,6,0,
97050,18,6,0,
97054,15,5,0,
97060,4,1,1,
97053,18,6,0,
97057,12,4,0,
97055,18,6,0,
97056,21,6,3,
97058,15,5,0,
97061,6,2,0,
97059,15,5,0,
97062,12,4,0,
97064,9,3,0,
97066,12,4,0,
97063,18,6,0,
97065,18,6,0,
97068,12,4,0,
97067,15,5,0,
97069,15,5,0,
97072,6,2,0,
97071,12,4,0,
97070,18,6,0,
97073,9,3,0,
97077,6,2,0,
97079,3,1,0,
97075,12,4,0,
97081,3,1,0,
97078,9,3,0,
97074,15,5,0,
97083,9,3,0,
97087,3,1,0,
97085,6,2,0,
97076,18,6,0,
97080,15,5,0,
97088,7,1,4,
97082,16,5,1,
97086,15,5,0,
97084,18,6,0,
97091,9,3,0,
97093,6,2,0,
97090,13,4,1,
97089,15,5,0,
97097,3,1,0,
97094,12,4,0,
97096,6,2,0,
97092,18,6,0,
97095,17,5,2,
97100,9,3,0,
97098,15,5,0,
97099,18,6,0,
97102,12,4,0,
97101,18,6,0,
97105,9,3,0,
97103,12,4,0,
97109,6,1,3,
97108,7,2,1,
97104,15,5,0,
97107,14,4,2,
97111,6,2,0,
97110,9,3,0,
97106,18,6,0,
97113,3,1,0,
97114,6,2,0,
97117,3,1,0,
97116,6,2,0,
97118,6,2,0,
97112,18,6,0,
97115,18,6,0,
97123,6,2,0,
97121,12,4,0,
97119,15,5,0,
97120,15,5,0,
97122,15,5,0,
97124,9,3,0,
97127,15,5,0,
97125,18,6,0,
97126,18,6,0,
97132,6,2,0,
97134,9,2,3,
97128,18,6,0,
97130,15,5,0,
97131,15,5,0,
97136,3,1,0,
97129,18,6,0,
97133,16,4,4,
97137,6,2,0,
97138,6,2,0,
97141,3,1,0,
97139,12,4,0,
97135,18,6,0,
97140,12,4,0,
97142,9,3,0,
97143,6,2,0,
97150,3,1,0,
97144,12,4,0,
97146,12,4,0,
97147,12,4,0,
97145,15,5,0,
97149,12,4,0,
97148,15,5,0,
97154,9,2,3,
97157,3,1,0,
97155,12,3,3,
97151,18,6,0,
97152,17,5,2,
97153,21,6,3,
97158,12,4,0,
97156,20,6,2,
97159,12,4,0,
97161,12,4,0,
97160,18,6,0,
97165,6,2,0,
97167,6,2,0,
97163,15,5,0,
97162,18,6,0,
97164,15,5,0,
97166,12,4,0,
97171,6,1,3,
97168,16,5,1,
97170,12,4,0,
97173,12,3,3,
97172,14,4,2,
97169,19,6,1,
