number of cooks =16,number of max customers per minute = 5,number of Cashiers = 2,
Order Number,Time Taken,Number of Ordered Things,Excess Wait Time 
134,50,1,40,
136,50,1,40,
120,70,3,40,
128,61,2,41,
121,69,3,39,
138,52,1,42,
123,72,3,42,
132,60,2,40,
140,54,1,44,
125,71,3,41,
141,54,1,44,
135,60,2,40,
143,53,1,43,
129,67,3,37,
131,68,3,38,
149,55,1,45,
142,65,2,45,
144,63,2,43,
154,57,1,47,
155,57,1,47,
146,62,2,42,
137,72,3,42,
139,73,3,43,
148,66,2,46,
151,65,2,45,
152,65,2,45,
158,63,1,53,
145,72,3,42,
159,65,1,55,
160,65,1,55,
161,65,1,55,
156,69,2,49,
147,74,3,44,
164,64,1,54,
157,72,2,52,
150,76,3,46,
153,77,3,47,
170,67,1,57,
163,72,2,52,
175,68,1,58,
177,67,1,57,
168,76,2,56,
169,77,2,57,
162,83,3,53,
171,77,2,57,
172,76,2,56,
174,77,2,57,
165,85,3,55,
181,74,1,64,
166,85,3,55,
182,76,1,66,
167,86,3,56,
178,80,2,60,
186,75,1,65,
187,73,1,63,
173,88,3,58,
189,75,1,65,
176,89,3,59,
191,72,1,62,
192,72,1,62,
184,88,2,68,
179,91,3,61,
185,84,2,64,
180,92,3,62,
197,73,1,63,
188,83,2,63,
200,76,1,66,
183,97,3,67,
194,83,2,63,
203,71,1,61,
195,84,2,64,
196,84,2,64,
190,91,3,61,
198,86,2,66,
199,85,2,65,
193,92,3,62,
202,81,2,61,
204,79,2,59,
212,76,1,66,
213,73,1,63,
201,94,3,64,
208,84,2,64,
209,83,2,63,
210,84,2,64,
205,90,3,60,
218,80,1,70,
211,85,2,65,
206,91,3,61,
207,91,3,61,
217,86,2,66,
225,84,1,74,
220,91,2,71,
230,83,1,73,
214,96,3,66,
215,96,3,66,
216,96,3,66,
222,93,2,73,
223,93,2,73,
231,86,1,76,
232,89,1,79,
219,99,3,69,
226,95,2,75,
227,95,2,75,
228,94,2,74,
221,100,3,70,
229,93,2,73,
224,103,3,73,
241,88,1,78,
242,88,1,78,
233,99,2,79,
234,98,2,78,
239,96,2,76,
248,85,1,75,
243,96,2,76,
249,86,1,76,
247,91,2,71,
251,87,1,77,
252,88,1,78,
235,107,3,77,
236,108,3,78,
237,107,3,77,
238,109,3,79,
240,106,3,76,
244,100,3,70,
245,100,3,70,
250,96,2,76,
256,89,1,79,
246,100,3,70,
258,89,1,79,
253,101,2,81,
264,90,1,80,
254,102,2,82,
255,104,2,84,
265,93,1,83,
260,99,2,79,
261,99,2,79,
267,102,2,82,
268,102,2,82,
257,109,3,79,
259,109,3,79,
270,103,2,83,
262,109,3,79,
276,99,1,89,
277,100,1,90,
263,110,3,80,
271,106,2,86,
272,104,2,84,
273,105,2,85,
266,113,3,83,
274,107,2,87,
275,107,2,87,
269,112,3,82,
280,103,1,93,
282,103,1,93,
286,102,1,92,
287,102,1,92,
288,102,1,92,
279,113,2,93,
293,95,1,85,
281,113,2,93,
284,112,2,92,
289,112,2,92,
298,98,1,88,
290,114,2,94,
278,122,3,92,
291,107,2,87,
292,105,2,85,
300,100,1,90,
283,122,3,92,
295,106,2,86,
285,121,3,91,
296,108,2,88,
303,106,1,96,
308,102,1,92,
294,115,3,85,
302,112,2,92,
297,118,3,88,
307,114,2,94,
299,121,3,91,
309,111,2,91,
301,122,3,92,
310,113,2,93,
313,110,2,90,
318,109,1,99,
304,125,3,95,
314,112,2,92,
305,125,3,95,
306,123,3,93,
311,122,3,92,
312,120,3,90,
326,106,1,96,
329,104,1,94,
315,124,3,94,
320,119,2,99,
316,125,3,95,
322,119,2,99,
323,116,2,96,
317,126,3,96,
332,111,1,101,
319,129,3,99,
321,128,3,98,
330,118,2,98,
331,118,2,98,
338,111,1,101,
324,129,3,99,
325,126,3,96,
327,126,3,96,
328,126,3,96,
333,123,2,103,
341,115,1,105,
334,123,2,103,
335,123,2,103,
343,111,1,101,
339,119,2,99,
344,112,1,102,
348,112,1,102,
340,124,2,104,
336,133,3,103,
353,112,1,102,
342,125,2,105,
337,134,3,104,
345,121,2,101,
356,111,1,101,
347,121,2,101,
358,113,1,103,
350,123,2,103,
351,123,2,103,
352,123,2,103,
362,113,1,103,
354,124,2,104,
355,122,2,102,
363,115,1,105,
346,133,3,103,
349,132,3,102,
367,109,1,99,
368,110,1,100,
359,126,2,106,
369,109,1,99,
360,125,2,105,
371,111,1,101,
364,125,2,105,
373,108,1,98,
357,135,3,105,
366,122,2,102,
375,110,1,100,
361,134,3,104,
376,112,1,102,
377,112,1,102,
378,112,1,102,
379,111,1,101,
370,120,2,100,
372,120,2,100,
381,112,1,102,
382,111,1,101,
365,137,3,107,
386,107,1,97,
393,102,1,92,
383,121,2,101,
374,129,3,99,
385,117,2,97,
380,129,3,99,
390,115,2,95,
392,115,2,95,
394,113,2,93,
398,109,1,99,
399,110,1,100,
396,113,2,93,
384,133,3,103,
387,127,3,97,
388,125,3,95,
389,126,3,96,
391,125,3,95,
402,112,1,102,
403,113,1,103,
395,122,3,92,
400,119,2,99,
406,112,1,102,
407,113,1,103,
401,122,2,102,
397,125,3,95,
410,115,1,105,
413,113,1,103,
404,123,2,103,
405,125,2,105,
409,123,2,103,
420,117,1,107,
415,123,2,103,
416,126,2,106,
418,125,2,105,
419,125,2,105,
408,132,3,102,
411,135,3,105,
412,135,3,105,
414,133,3,103,
422,128,2,108,
424,129,2,109,
417,135,3,105,
425,131,2,111,
429,128,1,118,
421,137,3,107,
427,135,2,115,
433,125,1,115,
434,125,1,115,
423,139,3,109,
440,126,1,116,
426,143,3,113,
441,129,1,119,
442,129,1,119,
443,130,1,120,
428,145,3,115,
437,136,2,116,
438,136,2,116,
439,136,2,116,
430,146,3,116,
431,145,3,115,
432,141,3,111,
446,132,1,122,
447,133,1,123,
448,134,1,124,
435,145,3,115,
436,144,3,114,
450,135,1,125,
453,138,1,128,
444,150,3,120,
445,149,3,119,
461,136,1,126,
462,135,1,125,
451,146,2,126,
449,155,3,125,
465,142,1,132,
466,141,1,131,
452,156,3,126,
454,155,3,125,
455,153,3,123,
456,154,3,124,
464,146,2,126,
457,153,3,123,
458,154,3,124,
459,154,3,124,
460,156,3,126,
468,150,2,130,
463,154,3,124,
474,147,1,137,
479,146,1,136,
480,147,1,137,
467,160,3,130,
469,157,3,127,
472,155,2,135,
482,150,1,140,
476,157,2,137,
478,156,2,136,
485,152,1,142,
470,165,3,135,
471,165,3,135,
473,165,3,135,
475,166,3,136,
477,166,3,136,
484,161,2,141,
491,154,1,144,
486,162,2,142,
481,168,3,138,
487,165,2,145,
483,167,3,137,
488,164,2,144,
489,164,2,144,
498,154,1,144,
493,164,2,144,
501,154,1,144,
494,166,2,146,
495,162,2,142,
490,172,3,142,
505,156,1,146,
496,163,2,143,
492,174,3,144,
507,159,1,149,
509,160,1,150,
504,165,2,145,
506,165,2,145,
514,156,1,146,
497,173,3,143,
499,172,3,142,
500,173,3,143,
516,158,1,148,
508,169,2,149,
502,174,3,144,
503,176,3,146,
513,170,2,150,
515,167,2,147,
523,164,1,154,
524,165,1,155,
510,180,3,150,
511,182,3,152,
512,181,3,151,
519,172,2,152,
521,173,2,153,
525,174,2,154,
517,180,3,150,
526,175,2,155,
518,182,3,152,
528,177,2,157,
520,183,3,153,
522,184,3,154,
536,173,1,163,
529,180,2,160,
537,177,1,167,
539,176,1,166,
527,186,3,156,
535,183,2,163,
543,180,1,170,
544,180,1,170,
530,190,3,160,
545,180,1,170,
531,191,3,161,
538,187,2,167,
532,192,3,162,
533,194,3,164,
534,193,3,163,
540,188,2,168,
542,189,2,169,
553,182,1,172,
546,193,2,173,
541,199,3,169,
560,183,1,173,
554,193,2,173,
555,193,2,173,
547,203,3,173,
548,202,3,172,
557,193,2,173,
559,192,2,172,
549,200,3,170,
550,203,3,173,
551,202,3,172,
552,203,3,173,
565,196,1,186,
556,201,3,171,
568,197,1,187,
558,202,3,172,
569,196,1,186,
563,202,2,182,
564,202,2,182,
561,207,3,177,
562,208,3,178,
575,193,1,183,
570,206,2,186,
579,195,1,185,
581,195,1,185,
573,204,2,184,
582,198,1,188,
566,217,3,187,
567,216,3,186,
577,205,2,185,
578,204,2,184,
571,213,3,183,
587,203,1,193,
572,214,3,184,
574,213,3,183,
583,209,2,189,
576,214,3,184,
591,205,1,195,
592,207,1,197,
585,211,2,191,
580,215,3,185,
588,213,2,193,
584,219,3,189,
600,210,1,200,
593,216,2,196,
586,222,3,192,
594,216,2,196,
601,208,1,198,
595,219,2,199,
597,219,2,199,
589,225,3,195,
605,213,1,203,
590,226,3,196,
607,215,1,205,
596,228,3,198,
598,231,3,201,
599,231,3,201,
602,228,3,198,
603,228,3,198,
609,223,2,203,
610,222,2,202,
616,215,1,205,
604,231,3,201,
612,225,2,205,
614,224,2,204,
615,222,2,202,
606,235,3,205,
608,233,3,203,
623,219,1,209,
611,235,3,205,
617,227,2,207,
625,221,1,211,
626,221,1,211,
613,232,3,202,
619,228,2,208,
628,221,1,211,
629,221,1,211,
621,230,2,210,
624,228,2,208,
631,223,1,213,
618,238,3,208,
627,231,2,211,
620,239,3,209,
622,239,3,209,
642,220,1,210,
633,233,2,213,
635,234,2,214,
643,225,1,215,
637,231,2,211,
644,225,1,215,
639,229,2,209,
630,242,3,212,
641,230,2,210,
632,244,3,214,
647,225,1,215,
634,244,3,214,
636,244,3,214,
638,242,3,212,
652,227,1,217,
645,236,2,216,
640,241,3,211,
656,229,1,219,
659,224,1,214,
653,238,2,218,
646,243,3,213,
662,223,1,213,
663,224,1,214,
655,238,2,218,
657,236,2,216,
648,245,3,215,
664,226,1,216,
658,235,2,215,
649,247,3,217,
650,248,3,218,
651,248,3,218,
661,236,2,216,
654,247,3,217,
671,231,1,221,
673,230,1,220,
674,228,1,218,
675,227,1,217,
660,247,3,217,
668,240,2,220,
672,241,2,221,
665,248,3,218,
681,233,1,223,
682,231,1,221,
683,230,1,220,
676,239,2,219,
684,230,1,220,
666,251,3,221,
667,250,3,220,
669,250,3,220,
670,250,3,220,
685,233,1,223,
680,242,2,222,
689,232,1,222,
690,233,1,223,
677,248,3,218,
678,249,3,219,
692,234,1,224,
679,250,3,220,
693,234,1,224,
694,235,1,225,
697,228,1,218,
698,231,1,221,
688,244,2,224,
691,243,2,223,
702,228,1,218,
695,245,2,225,
706,224,1,214,
696,242,2,222,
707,225,1,215,
686,254,3,224,
687,256,3,226,
699,242,2,222,
704,237,2,217,
711,229,1,219,
715,230,1,220,
716,229,1,219,
708,236,2,216,
700,253,3,223,
701,252,3,222,
703,246,3,216,
705,246,3,216,
714,239,2,219,
717,237,2,217,
709,247,3,217,
710,247,3,217,
719,241,2,221,
712,250,3,220,
713,250,3,220,
718,248,3,218,
720,251,3,221,
