number of cooks =6,number of max customers per minute = 3,number of Cashiers = 2,
Order Number,Time Taken,Number of Ordered Things,Excess Wait Time 
118761,33,6,15,
118766,27,3,18,
118763,33,6,15,
118764,35,6,17,
118765,35,5,20,
118771,27,1,24,
118767,35,6,17,
118769,34,4,22,
118768,35,5,20,
118770,35,5,20,
118775,31,2,25,
118772,40,6,22,
118773,39,5,24,
118778,36,2,30,
118779,34,1,31,
118776,41,5,26,
118774,44,6,26,
118781,34,1,31,
118777,41,5,26,
118780,41,3,32,
118783,38,2,32,
118782,40,3,31,
118788,34,1,31,
118789,32,1,29,
118786,39,3,30,
118787,40,4,28,
118784,48,5,33,
118785,46,5,31,
118790,48,5,33,
118792,47,5,32,
118794,47,4,35,
118791,49,6,31,
118796,46,1,43,
118795,48,5,33,
118793,53,6,35,
118800,46,3,37,
118798,53,5,38,
118797,56,6,38,
118799,54,6,36,
118801,45,6,27,
118803,43,4,31,
118802,46,6,28,
118806,43,2,37,
118808,35,1,32,
118811,33,1,30,
118804,51,5,36,
118805,50,5,35,
118809,38,3,29,
118807,51,5,36,
118812,37,3,28,
118815,34,3,25,
118810,48,6,30,
118814,35,4,23,
118817,36,2,30,
118813,42,6,24,
118816,38,4,26,
118819,38,3,29,
118821,35,2,29,
118823,35,2,29,
118820,42,4,30,
118827,32,1,29,
118818,49,6,31,
118822,43,4,31,
118829,35,1,32,
118826,40,4,28,
118824,48,5,33,
118825,46,6,28,
118830,45,5,30,
118831,46,4,34,
118832,44,3,35,
118833,44,3,35,
118828,49,6,31,
118834,46,3,37,
118835,48,2,42,
118841,44,1,41,
118837,51,4,39,
118842,45,2,39,
118836,59,6,41,
118838,57,6,39,
118839,56,6,38,
118840,57,6,39,
118847,45,2,39,
118846,49,3,40,
118844,52,4,40,
118845,52,4,40,
118843,54,6,36,
118850,45,1,42,
118852,46,1,43,
118848,50,4,38,
118851,52,3,43,
118849,54,4,42,
118855,52,3,43,
118856,52,3,43,
118853,56,5,41,
118854,57,5,42,
118859,52,1,49,
118857,54,3,45,
118862,51,1,48,
118858,57,4,45,
118864,48,1,45,
118861,55,2,49,
118866,47,1,44,
118865,52,2,46,
118867,54,3,45,
118860,67,6,49,
118863,65,6,47,
118869,56,4,44,
118868,57,5,42,
118872,48,2,42,
118873,47,1,44,
118875,47,1,44,
118876,44,1,41,
118871,57,4,45,
118878,45,1,42,
118870,61,6,43,
118879,42,1,39,
118877,52,4,40,
118874,58,5,43,
118884,44,1,41,
118880,48,4,36,
118885,44,1,41,
118881,53,5,38,
118883,52,5,37,
118882,54,6,36,
118886,50,3,41,
118889,48,2,42,
118888,54,5,39,
118892,47,2,41,
118890,51,4,39,
118887,57,6,39,
118894,46,1,43,
118891,53,4,41,
118893,55,4,43,
118895,53,3,44,
118898,49,2,43,
118897,53,3,44,
118901,48,2,42,
118902,48,2,42,
118900,51,3,42,
118899,55,5,40,
118896,62,6,44,
118907,49,1,46,
118903,57,5,42,
118906,53,3,44,
118905,57,4,45,
118910,53,1,50,
118904,60,5,45,
118911,52,2,46,
118913,51,1,48,
118908,63,6,45,
118909,61,5,46,
118914,54,3,45,
118912,61,5,46,
118917,54,2,48,
118915,57,4,45,
118916,61,5,46,
118918,58,4,46,
118921,53,2,47,
118923,53,1,50,
118920,60,4,48,
118925,54,2,48,
118919,63,6,45,
118926,54,2,48,
118927,54,1,51,
118922,66,6,48,
118931,42,1,39,
118924,62,5,47,
118933,41,2,35,
118928,58,5,43,
118932,50,3,41,
118929,55,5,40,
118935,41,1,38,
118938,41,1,38,
118930,59,6,41,
118934,52,5,37,
118939,42,2,36,
118940,46,2,40,
118936,51,4,39,
118937,49,4,37,
118943,39,2,33,
118942,49,4,37,
118941,52,6,34,
118947,43,3,34,
118946,46,4,34,
118944,52,5,37,
118945,49,5,34,
118953,39,1,36,
118948,52,4,40,
118951,46,3,37,
118949,54,5,39,
118955,45,2,39,
118950,53,5,38,
118959,41,1,38,
118952,55,6,37,
118954,58,6,40,
118956,57,6,39,
118957,57,6,39,
118958,58,6,40,
118960,55,5,40,
118963,50,2,44,
118961,53,5,38,
118964,49,1,46,
118969,45,1,42,
118962,56,5,41,
118967,51,2,45,
118966,53,3,44,
118965,57,4,45,
118973,47,1,44,
118968,56,4,44,
118975,49,1,46,
118974,52,2,46,
118971,57,4,45,
118972,56,4,44,
118970,61,5,46,
118977,51,1,48,
118980,51,2,45,
118982,50,2,44,
118979,55,3,46,
118976,62,5,47,
118978,64,5,49,
118986,55,2,49,
118981,61,5,46,
118988,55,1,52,
118983,65,5,50,
118990,57,1,54,
118985,65,5,50,
118984,67,6,49,
118987,68,5,53,
118994,58,2,52,
118989,70,6,52,
118991,66,4,54,
118992,69,5,54,
118993,69,5,54,
118997,57,2,51,
118995,63,4,51,
118999,60,2,54,
118998,61,4,49,
118996,66,5,51,
119000,67,5,52,
119001,68,6,50,
119002,64,6,46,
119005,61,4,49,
119003,64,5,49,
119006,62,2,56,
119004,65,5,50,
119009,62,2,56,
119013,56,1,53,
119008,69,4,57,
119010,69,4,57,
119011,70,5,55,
119016,61,1,58,
119007,77,6,59,
119014,63,2,57,
119012,68,6,50,
119019,60,2,54,
119020,58,2,52,
119018,65,3,56,
119021,61,2,55,
119017,69,4,57,
119015,74,6,56,
119024,61,1,58,
119022,69,4,57,
119028,60,2,54,
119026,68,4,56,
119025,73,5,58,
119023,75,6,57,
119030,65,2,59,
119027,70,5,55,
119029,67,3,58,
119034,65,1,62,
119033,72,4,60,
119031,79,6,61,
119032,80,6,62,
