number of cooks =13,number of max customers per minute = 5,number of Cashiers = 2,
Order Number,Time Taken,Number of Ordered Things,Excess Wait Time 
172389,3,1,0,
172379,15,5,0,
172385,12,4,0,
172388,9,3,0,
172391,3,1,0,
172387,15,5,0,
172390,15,5,0,
172399,6,2,0,
172392,15,5,0,
172398,9,3,0,
172402,3,1,0,
172395,12,4,0,
172404,3,1,0,
172400,12,4,0,
172396,15,5,0,
172407,3,1,0,
172393,18,6,0,
172394,18,6,0,
172397,15,5,0,
172408,6,2,0,
172405,9,3,0,
172406,12,4,0,
172401,15,5,0,
172410,9,3,0,
172403,15,5,0,
172409,12,4,0,
172414,6,2,0,
172415,6,2,0,
172411,9,3,0,
172422,3,1,0,
172416,12,4,0,
172412,18,6,0,
172413,18,6,0,
172417,18,6,0,
172419,15,5,0,
172418,18,6,0,
172424,12,4,0,
172420,18,6,0,
172430,3,1,0,
172421,18,6,0,
172432,3,1,0,
172427,6,2,0,
172423,18,6,0,
172429,9,3,0,
172425,18,6,0,
172428,12,4,0,
172435,6,2,0,
172434,9,3,0,
172426,18,6,0,
172441,3,1,0,
172433,12,4,0,
172444,3,1,0,
172438,9,3,0,
172439,9,3,0,
172431,18,6,0,
172440,12,4,0,
172437,15,5,0,
172449,3,1,0,
172436,18,6,0,
172452,3,1,0,
172445,9,3,0,
172443,12,4,0,
172446,9,3,0,
172451,6,2,0,
172442,16,5,1,
172453,3,1,0,
172450,9,3,0,
172448,12,4,0,
172454,6,2,0,
172447,15,5,0,
172455,6,2,0,
172459,3,1,0,
172460,3,1,0,
172461,3,1,0,
172462,6,2,0,
172469,3,1,0,
172456,12,4,0,
172470,3,1,0,
172471,3,1,0,
172467,9,3,0,
172463,12,4,0,
172458,15,5,0,
172468,9,3,0,
172457,18,6,0,
172477,7,1,4,
172472,10,3,1,
172464,15,5,0,
172474,10,3,1,
172466,15,5,0,
172478,7,2,1,
172465,18,6,0,
172484,6,1,3,
172475,13,4,1,
172479,11,3,2,
172473,16,5,1,
172489,7,1,4,
172490,6,1,3,
172487,9,2,3,
172476,19,6,1,
172495,4,1,1,
172480,19,6,1,
172481,19,6,1,
172493,12,3,3,
172482,21,6,3,
172483,20,6,2,
172496,9,2,3,
172488,18,5,3,
172492,14,4,2,
172485,21,6,3,
172499,8,1,5,
172486,21,6,3,
172498,11,2,5,
172504,6,1,3,
172494,17,5,2,
172491,20,6,2,
172508,3,1,0,
172497,15,4,3,
172506,6,2,0,
172503,14,3,5,
172509,6,2,0,
172500,19,4,7,
172501,18,4,6,
172512,7,2,1,
172505,13,4,1,
172507,12,4,0,
172513,6,2,0,
172502,21,5,6,
172511,16,5,1,
172515,9,3,0,
172510,19,6,1,
172522,3,1,0,
172517,9,3,0,
172518,9,3,0,
172520,9,3,0,
172519,12,4,0,
172516,15,5,0,
172524,9,3,0,
172514,18,6,0,
172521,15,5,0,
172526,9,3,0,
172523,15,5,0,
172534,6,2,0,
172527,12,4,0,
172525,18,6,0,
172536,6,2,0,
172528,15,5,0,
172532,12,4,0,
172533,12,4,0,
172538,6,2,0,
172531,15,5,0,
172529,18,6,0,
172530,18,6,0,
172535,12,4,0,
172539,12,3,3,
172542,11,3,2,
172549,3,1,0,
172540,13,4,1,
172541,13,4,1,
172548,8,2,2,
172537,18,6,0,
172543,18,5,3,
172544,18,5,3,
172545,16,5,1,
172550,9,3,0,
172546,19,6,1,
172547,19,6,1,
172554,3,1,0,
172552,6,2,0,
172553,6,2,0,
172557,3,1,0,
172558,3,1,0,
172556,6,2,0,
172551,18,6,0,
172561,6,2,0,
172555,15,5,0,
172559,12,4,0,
172564,9,3,0,
172562,12,4,0,
172572,3,1,0,
172567,9,3,0,
172560,18,6,0,
172563,15,5,0,
172565,15,5,0,
172566,15,5,0,
172574,9,3,0,
172571,12,4,0,
172568,15,5,0,
172577,6,2,0,
172578,3,1,0,
172576,9,3,0,
172569,18,6,0,
172570,18,6,0,
172573,15,5,0,
172585,3,1,0,
172580,6,2,0,
172588,3,1,0,
172575,18,6,0,
172584,9,3,0,
172591,6,2,0,
172586,12,4,0,
172594,6,1,3,
172581,15,5,0,
172589,12,4,0,
172579,18,6,0,
172593,9,3,0,
172595,9,2,3,
172597,9,1,6,
172582,18,6,0,
172583,18,6,0,
172587,18,6,0,
172590,15,5,0,
172603,5,1,2,
172602,7,2,1,
172598,12,3,3,
172596,16,4,4,
172605,7,2,1,
172592,18,6,0,
172599,18,5,3,
172604,14,4,2,
172601,18,5,3,
172607,9,3,0,
172606,12,4,0,
172600,21,6,3,
172609,12,4,0,
172613,6,2,0,
172614,6,2,0,
172608,18,6,0,
172610,15,5,0,
172612,15,5,0,
172616,12,4,0,
172611,18,6,0,
172618,12,4,0,
172619,12,4,0,
172617,15,5,0,
172615,18,6,0,
172623,13,4,1,
172625,13,4,1,
172629,11,1,8,
172630,8,1,5,
172622,15,5,0,
172620,18,6,0,
172621,18,6,0,
172627,15,3,6,
172631,12,2,6,
172635,7,1,4,
172624,18,6,0,
172628,18,4,6,
172626,19,5,4,
172633,13,3,4,
172639,14,3,5,
172640,14,3,5,
172636,16,4,4,
172644,11,2,5,
172638,18,4,6,
172634,20,5,5,
172647,13,1,10,
172632,24,6,6,
172645,14,3,5,
172641,17,4,5,
172637,19,5,4,
172642,18,5,3,
172652,16,2,10,
172649,18,3,9,
172643,22,6,4,
172657,15,2,9,
172655,19,3,10,
172646,24,6,6,
172662,12,1,9,
172659,16,2,10,
172656,21,4,9,
172648,27,6,9,
172650,27,6,9,
172653,26,5,11,
172658,21,4,9,
172666,16,1,13,
172651,29,6,11,
172654,28,6,10,
172660,22,4,10,
172670,16,1,13,
172663,21,3,12,
172673,15,1,12,
172664,24,4,12,
172677,11,1,8,
172665,24,4,12,
172668,22,3,13,
172661,28,6,10,
172667,23,4,11,
172672,20,3,11,
172681,13,1,10,
172671,24,4,12,
172676,18,3,9,
172669,28,5,13,
172678,22,4,10,
172674,24,5,9,
172675,24,5,9,
172679,23,4,11,
172685,19,3,10,
172690,16,1,13,
172684,21,4,9,
172687,18,3,9,
172682,24,5,9,
172686,22,4,10,
172680,28,6,10,
172683,28,6,10,
172698,17,1,14,
172694,21,3,12,
172689,25,5,10,
172688,28,6,10,
172691,27,5,12,
172696,25,4,13,
172697,25,4,13,
172693,28,5,13,
172692,29,6,11,
172706,20,1,17,
172705,23,2,17,
172700,27,4,15,
172699,29,5,14,
172695,32,6,14,
172702,28,4,16,
172704,30,4,18,
172701,32,5,17,
172708,26,3,17,
172703,32,5,17,
172710,23,3,14,
172716,17,2,11,
172707,30,4,18,
172717,15,2,9,
172718,15,2,9,
172712,26,4,14,
172713,25,4,13,
172723,10,1,7,
172714,23,4,11,
172715,24,4,12,
172711,28,5,13,
172709,35,6,17,
172724,14,2,8,
172719,21,4,9,
172721,22,4,10,
172731,3,1,0,
172720,28,6,10,
172726,17,4,5,
172736,3,1,0,
172734,6,2,0,
172732,9,3,0,
172725,23,5,8,
172722,25,6,7,
172727,20,5,5,
172728,19,5,4,
172729,20,5,5,
172730,16,5,1,
172741,6,1,3,
172735,12,4,0,
172733,15,5,0,
172743,8,2,2,
172737,12,3,3,
172745,8,2,2,
172740,11,3,2,
172748,9,2,3,
172739,14,4,2,
172753,3,1,0,
172746,11,3,2,
172742,14,4,2,
172754,3,1,0,
172751,7,2,1,
172756,4,1,1,
172747,15,4,3,
172738,20,6,2,
172750,15,4,3,
172744,20,6,2,
172752,12,4,0,
172755,11,3,2,
172757,9,3,0,
172761,6,2,0,
172766,6,1,3,
172758,12,4,0,
172749,21,6,3,
172759,12,4,0,
172762,12,4,0,
172763,12,4,0,
172765,12,3,3,
172770,11,3,2,
172775,8,1,5,
172760,18,6,0,
172773,13,3,4,
172764,19,6,1,
172778,11,1,8,
172769,18,5,3,
172776,15,3,6,
172777,15,3,6,
172767,21,6,3,
172782,12,1,9,
172768,21,6,3,
172774,17,4,5,
172784,13,1,10,
172771,22,6,4,
172783,15,2,9,
172790,11,1,8,
172772,22,6,4,
172781,19,3,10,
172785,17,2,11,
172789,14,2,8,
172794,13,1,10,
172795,12,1,9,
172780,22,5,7,
172787,19,3,10,
172788,19,3,10,
172792,16,2,10,
172779,25,6,7,
172800,11,1,8,
172797,17,3,8,
172798,17,3,8,
172805,15,2,9,
172786,29,6,11,
172791,27,6,9,
172796,23,5,8,
172801,21,4,9,
172793,27,6,9,
172806,18,3,9,
172808,17,2,11,
172804,23,5,8,
172799,27,6,9,
172812,18,2,12,
172810,21,3,12,
172807,24,4,12,
172802,27,6,9,
172803,27,6,9,
172816,18,2,12,
172814,20,3,11,
172815,20,3,11,
172823,17,1,14,
172817,20,2,14,
172818,20,2,14,
172811,25,4,13,
172813,24,4,12,
172820,21,2,15,
172826,18,1,15,
172809,30,6,12,
172829,18,1,15,
172822,23,3,14,
172825,22,2,16,
172827,21,2,15,
172833,15,1,12,
172819,28,4,16,
172832,20,2,14,
172830,24,3,15,
172821,30,5,15,
172840,15,1,12,
172836,19,2,13,
172837,19,2,13,
172839,18,2,12,
172831,25,4,13,
172843,17,1,14,
172824,33,6,15,
172842,19,2,13,
172828,33,6,15,
172838,25,4,13,
172834,28,5,13,
172835,31,6,13,
172854,10,1,7,
172847,20,3,11,
172841,28,5,13,
172846,25,4,13,
172855,13,1,10,
172849,24,4,12,
172852,17,3,8,
172851,19,4,7,
172856,15,2,9,
172844,32,6,14,
172845,32,6,14,
172861,9,1,6,
172853,19,4,7,
172850,27,5,12,
172848,30,6,12,
172863,10,1,7,
172858,18,3,9,
172857,19,4,7,
172864,13,2,7,
172859,20,4,8,
172872,8,1,5,
172860,19,4,7,
172873,12,2,6,
172865,19,4,7,
172862,21,5,6,
172871,15,3,6,
172867,19,4,7,
172870,18,4,6,
172868,21,5,6,
172869,21,5,6,
172881,9,1,6,
172875,13,3,4,
172866,25,6,7,
172877,14,3,5,
172874,17,4,5,
172879,14,2,8,
172882,13,2,7,
172886,7,1,4,
172878,16,3,7,
172884,14,2,8,
172883,15,3,6,
172889,6,2,0,
172880,19,4,7,
172890,6,2,0,
172876,23,6,5,
172894,3,1,0,
172888,11,3,2,
172885,18,4,6,
172898,7,2,1,
172887,15,5,0,
172892,13,4,1,
172901,6,2,0,
172891,15,5,0,
172897,10,3,1,
172893,12,4,0,
172902,6,2,0,
172899,12,4,0,
172896,16,5,1,
172895,18,6,0,
172904,10,3,1,
172905,6,2,0,
172900,19,6,1,
172908,6,2,0,
172903,15,5,0,
172913,3,1,0,
172909,9,3,0,
172915,3,1,0,
172906,12,4,0,
172916,3,1,0,
172910,12,4,0,
172917,6,2,0,
172912,12,4,0,
172907,18,6,0,
172911,15,5,0,
172923,3,1,0,
172920,9,3,0,
172914,15,5,0,
172925,3,1,0,
172919,12,4,0,
172924,6,2,0,
172921,15,5,0,
172918,18,6,0,
172931,3,1,0,
172926,9,3,0,
172928,6,2,0,
172922,15,5,0,
172927,9,3,0,
172932,3,1,0,
172936,6,2,0,
172934,9,3,0,
172939,3,1,0,
172930,15,5,0,
172929,18,6,0,
172933,15,5,0,
172937,12,4,0,
172943,6,2,0,
172935,18,6,0,
172938,15,5,0,
172940,12,4,0,
172944,12,4,0,
172941,15,5,0,
172942,18,6,0,
172945,19,6,1,
172946,18,6,0,
172947,19,6,1,
