number of cooks =20,number of max customers per minute = 5,number of Cashiers = 2,
Order Number,Time Taken,Number of Ordered Things,Excess Wait Time 
184,17,2,3,
192,10,1,3,
171,28,4,0,
177,25,3,4,
187,17,2,3,
195,12,1,5,
180,25,3,4,
174,32,4,4,
191,17,2,3,
198,13,1,6,
185,25,3,4,
193,17,2,3,
202,8,1,1,
203,8,1,1,
194,17,2,3,
204,8,1,1,
179,34,4,6,
196,19,2,5,
182,33,4,5,
183,32,4,4,
199,20,2,6,
209,9,1,2,
212,10,1,3,
188,33,4,5,
206,16,2,2,
208,16,2,2,
218,10,1,3,
200,27,3,6,
205,24,3,3,
216,15,2,1,
197,33,4,5,
201,33,4,5,
210,24,3,3,
215,21,3,0,
223,17,2,3,
217,22,3,1,
207,30,4,2,
220,21,3,0,
225,17,2,3,
221,22,3,1,
211,30,4,2,
226,18,2,4,
213,30,4,2,
214,29,4,1,
234,12,1,5,
236,12,1,5,
219,30,4,2,
227,24,3,3,
232,19,2,5,
222,30,4,2,
228,27,3,6,
229,25,3,4,
224,31,4,3,
230,23,3,2,
245,12,1,5,
241,17,2,3,
248,12,1,5,
243,17,2,3,
233,27,3,6,
231,34,4,6,
239,27,3,6,
250,18,2,4,
251,18,2,4,
235,34,4,6,
237,34,4,6,
238,33,4,5,
240,33,4,5,
242,32,4,4,
256,17,2,3,
252,21,3,0,
244,33,4,5,
253,21,3,0,
246,33,4,5,
247,33,4,5,
255,23,3,2,
249,34,4,6,
257,23,3,2,
268,18,1,11,
261,24,2,10,
262,23,2,9,
269,19,1,12,
263,23,2,9,
254,30,4,2,
264,24,2,10,
265,23,2,9,
260,28,3,7,
258,31,4,3,
270,26,2,12,
271,25,2,11,
278,18,1,11,
259,35,4,7,
275,25,2,11,
277,24,2,10,
286,15,1,8,
280,24,2,10,
289,12,1,5,
282,22,2,8,
266,38,4,10,
273,32,3,11,
267,38,4,10,
287,19,2,5,
294,16,1,9,
272,40,4,12,
284,27,3,6,
285,27,3,6,
274,38,4,10,
298,13,1,6,
276,37,4,9,
293,21,2,7,
279,38,4,10,
281,37,4,9,
288,26,3,5,
295,23,2,9,
302,14,1,7,
283,34,4,6,
304,15,1,8,
305,15,1,8,
306,12,1,5,
307,13,1,6,
309,15,1,8,
290,35,4,7,
296,28,3,7,
299,25,3,4,
291,36,4,8,
316,12,1,5,
292,37,4,9,
318,9,1,2,
308,21,2,7,
301,29,3,8,
297,35,4,7,
314,19,2,5,
303,29,3,8,
324,9,1,2,
325,10,1,3,
326,9,1,2,
300,36,4,8,
310,26,3,5,
311,26,3,5,
319,19,2,5,
312,27,3,6,
320,19,2,5,
329,9,1,2,
322,16,2,2,
317,24,3,3,
335,11,1,4,
338,7,1,0,
313,33,4,5,
321,24,3,3,
315,34,4,6,
341,8,1,1,
327,24,3,3,
328,25,3,4,
331,22,3,1,
323,31,4,3,
332,25,3,4,
349,7,1,0,
334,25,3,4,
337,22,3,1,
344,17,2,3,
339,22,3,1,
330,30,4,2,
340,22,3,1,
352,7,1,0,
347,14,2,0,
333,32,4,4,
348,14,2,0,
336,31,4,3,
345,25,3,4,
342,29,4,1,
343,29,4,1,
353,16,2,2,
357,7,1,0,
351,22,3,1,
355,14,2,0,
346,28,4,0,
363,7,1,0,
366,7,1,0,
359,14,2,0,
350,28,4,0,
360,14,2,0,
361,14,2,0,
370,7,1,0,
356,21,3,0,
364,14,2,0,
354,29,4,1,
365,14,2,0,
358,21,3,0,
368,14,2,0,
362,21,3,0,
375,14,2,0,
369,21,3,0,
380,7,1,0,
371,21,3,0,
372,21,3,0,
373,21,3,0,
377,14,2,0,
367,28,4,0,
374,21,3,0,
389,7,1,0,
384,14,2,0,
378,21,3,0,
393,8,1,1,
379,21,3,0,
376,28,4,0,
400,11,1,4,
401,9,1,2,
387,21,3,0,
397,14,2,0,
381,28,4,0,
382,28,4,0,
390,21,3,0,
383,28,4,0,
385,28,4,0,
392,21,3,0,
394,21,3,0,
396,21,3,0,
386,28,4,0,
388,28,4,0,
403,14,2,0,
398,23,3,2,
408,12,1,5,
391,28,4,0,
399,24,3,3,
395,29,4,1,
405,19,2,5,
415,9,1,2,
406,18,2,4,
407,17,2,3,
402,25,3,4,
417,9,1,2,
409,17,2,3,
410,16,2,2,
420,10,1,3,
412,16,2,2,
413,15,2,1,
422,10,1,3,
404,27,3,6,
424,10,1,3,
426,9,1,2,
419,16,2,2,
430,10,1,3,
431,11,1,4,
433,9,1,2,
423,18,2,4,
416,22,3,1,
418,23,3,2,
438,8,1,1,
439,10,1,3,
411,30,4,2,
414,30,4,2,
435,15,2,1,
443,10,1,3,
425,24,3,3,
428,23,3,2,
429,23,3,2,
446,10,1,3,
421,30,4,2,
447,12,1,5,
427,31,4,3,
437,23,3,2,
454,7,1,0,
455,7,1,0,
432,29,4,1,
440,24,3,3,
456,7,1,0,
441,25,3,4,
434,28,4,0,
449,17,2,3,
436,29,4,1,
444,24,3,3,
451,18,2,4,
445,25,3,4,
448,24,3,3,
457,15,2,1,
442,32,4,4,
466,7,1,0,
450,25,3,4,
459,17,2,3,
470,7,1,0,
463,14,2,0,
464,14,2,0,
473,8,1,1,
452,31,4,3,
467,14,2,0,
468,14,2,0,
458,25,3,4,
453,28,4,0,
460,25,3,4,
461,24,3,3,
471,14,2,0,
462,23,3,2,
465,21,3,0,
485,10,1,3,
486,9,1,2,
469,21,3,0,
478,16,2,2,
479,17,2,3,
481,16,2,2,
474,22,3,1,
476,22,3,1,
483,18,2,4,
477,24,3,3,
472,28,4,0,
488,17,2,3,
495,12,1,5,
496,11,1,4,
475,30,4,2,
497,8,1,1,
482,24,3,3,
498,7,1,0,
500,8,1,1,
493,19,2,5,
487,24,3,3,
494,19,2,5,
490,23,3,2,
480,29,4,1,
502,9,1,2,
499,14,2,0,
484,31,4,3,
508,8,1,1,
511,7,1,0,
489,31,4,3,
512,7,1,0,
491,32,4,4,
506,15,2,1,
509,15,2,1,
492,34,4,6,
516,7,1,0,
505,23,3,2,
519,7,1,0,
507,22,3,1,
501,28,4,0,
510,23,3,2,
517,14,2,0,
503,29,4,1,
522,7,1,0,
504,30,4,2,
514,21,3,0,
521,14,2,0,
515,21,3,0,
525,7,1,0,
528,7,1,0,
523,14,2,0,
513,28,4,0,
524,14,2,0,
518,28,4,0,
520,28,4,0,
531,14,2,0,
534,7,1,0,
536,7,1,0,
530,21,3,0,
546,7,1,0,
526,28,4,0,
548,7,1,0,
540,14,2,0,
527,28,4,0,
529,28,4,0,
543,14,2,0,
533,21,3,0,
550,10,1,3,
545,14,2,0,
535,21,3,0,
532,28,4,0,
554,10,1,3,
541,21,3,0,
537,28,4,0,
538,28,4,0,
547,21,3,0,
539,28,4,0,
542,28,4,0,
549,21,3,0,
555,17,2,3,
561,7,1,0,
556,18,2,4,
544,28,4,0,
563,7,1,0,
551,23,3,2,
552,24,3,3,
565,8,1,1,
567,8,1,1,
568,7,1,0,
562,14,2,0,
571,7,1,0,
557,25,3,4,
558,25,3,4,
575,7,1,0,
576,8,1,1,
553,31,4,3,
559,21,3,0,
560,21,3,0,
569,14,2,0,
572,14,2,0,
581,7,1,0,
573,14,2,0,
583,7,1,0,
586,7,1,0,
578,14,2,0,
564,28,4,0,
590,7,1,0,
591,7,1,0,
566,29,4,1,
577,22,3,1,
579,21,3,0,
570,28,4,0,
594,7,1,0,
574,28,4,0,
596,7,1,0,
584,21,3,0,
597,7,1,0,
592,14,2,0,
589,22,3,1,
580,28,4,0,
604,7,1,0,
582,28,4,0,
605,7,1,0,
585,28,4,0,
587,29,4,1,
588,29,4,1,
603,14,2,0,
598,21,3,0,
593,28,4,0,
613,7,1,0,
614,7,1,0,
602,21,3,0,
616,7,1,0,
595,28,4,0,
612,14,2,0,
606,21,3,0,
599,28,4,0,
619,10,1,3,
600,28,4,0,
601,28,4,0,
618,15,2,1,
610,21,3,0,
611,21,3,0,
607,28,4,0,
627,8,1,1,
608,28,4,0,
620,18,2,4,
615,21,3,0,
609,28,4,0,
621,18,2,4,
623,15,2,1,
632,11,1,4,
626,15,2,1,
629,16,2,2,
630,16,2,2,
617,28,4,0,
624,21,3,0,
643,10,1,3,
628,22,3,1,
635,18,2,4,
637,17,2,3,
638,18,2,4,
622,28,4,0,
625,29,4,1,
636,25,3,4,
631,30,4,2,
640,24,3,3,
641,22,3,1,
642,23,3,2,
647,19,2,5,
633,32,4,4,
634,31,4,3,
648,20,2,6,
649,21,2,7,
650,21,2,7,
651,21,2,7,
656,15,1,8,
639,32,4,4,
657,16,1,9,
658,17,1,10,
655,20,2,6,
663,14,1,7,
664,12,1,5,
644,32,4,4,
645,33,4,5,
667,14,1,7,
668,13,1,6,
646,34,4,6,
653,28,3,7,
669,15,1,8,
659,23,2,9,
660,24,2,10,
661,23,2,9,
662,21,2,7,
675,12,1,5,
665,21,2,7,
652,35,4,7,
677,13,1,6,
654,35,4,7,
673,19,2,5,
666,28,3,7,
676,20,2,6,
679,15,2,1,
685,7,1,0,
670,27,3,6,
671,26,3,5,
687,7,1,0,
683,14,2,0,
684,14,2,0,
678,26,3,5,
686,14,2,0,
680,21,3,0,
688,14,2,0,
682,21,3,0,
672,33,4,5,
674,32,4,4,
699,7,1,0,
700,7,1,0,
681,28,4,0,
703,7,1,0,
704,7,1,0,
689,21,3,0,
690,21,3,0,
691,21,3,0,
692,21,3,0,
693,22,3,1,
696,21,3,0,
713,9,1,2,
707,14,2,0,
708,14,2,0,
701,21,3,0,
717,8,1,1,
702,21,3,0,
694,28,4,0,
695,28,4,0,
697,28,4,0,
711,17,2,3,
712,17,2,3,
698,28,4,0,
705,21,3,0,
714,14,2,0,
706,21,3,0,
715,15,2,1,
720,7,1,0,
722,7,1,0,
710,22,3,1,
723,7,1,0,
724,7,1,0,
716,21,3,0,
709,28,4,0,
721,14,2,0,
725,14,2,0,
718,31,4,3,
719,32,4,4,
726,28,4,0,
727,28,4,0,
