number of cooks =12,number of max customers per minute = 5,number of Cashiers = 2,
Order Number,Time Taken,Number of Ordered Things,Excess Wait Time 
107573,19,3,10,
107568,22,5,7,
107579,17,2,11,
107569,24,5,9,
107583,12,1,9,
107572,25,5,10,
107584,13,2,7,
107582,17,3,8,
107577,24,5,9,
107586,15,2,9,
107575,26,6,8,
107585,16,3,7,
107588,16,3,7,
107581,24,5,9,
107595,12,1,9,
107578,30,6,12,
107580,26,6,8,
107590,17,3,8,
107591,18,3,9,
107589,20,4,8,
107587,21,5,6,
107597,17,2,11,
107601,14,1,11,
107592,21,4,9,
107593,22,4,10,
107594,21,4,9,
107596,20,3,11,
107602,17,2,11,
107609,13,1,10,
107599,22,4,10,
107611,13,1,10,
107603,21,3,12,
107600,23,4,11,
107598,25,5,10,
107610,17,2,11,
107605,21,3,12,
107612,15,1,12,
107613,15,1,12,
107615,15,1,12,
107606,24,4,12,
107604,26,5,11,
107620,14,1,11,
107616,17,2,11,
107619,18,2,12,
107607,26,5,11,
107608,27,5,12,
107624,11,1,8,
107625,11,1,8,
107622,14,2,8,
107626,11,1,8,
107631,9,1,6,
107618,24,4,12,
107621,24,4,12,
107627,16,2,10,
107634,9,1,6,
107614,30,6,12,
107630,15,3,6,
107617,30,6,12,
107633,12,3,3,
107628,21,4,9,
107623,27,6,9,
107637,15,3,6,
107629,23,5,8,
107632,20,5,5,
107640,8,2,2,
107641,8,2,2,
107638,15,3,6,
107643,9,2,3,
107649,7,1,4,
107636,21,5,6,
107639,15,4,3,
107635,24,6,6,
107644,13,3,4,
107642,14,4,2,
107646,14,3,5,
107648,14,3,5,
107650,13,3,4,
107656,10,1,7,
107652,12,2,6,
107654,12,2,6,
107647,17,4,5,
107645,21,5,6,
107651,20,5,5,
107661,12,2,6,
107663,11,2,5,
107653,22,5,7,
107655,23,5,8,
107659,20,4,8,
107657,21,5,6,
107660,20,4,8,
107665,16,3,7,
107662,21,5,6,
107669,15,2,9,
107658,26,6,8,
107668,16,3,7,
107671,16,2,10,
107676,14,1,11,
107664,24,6,6,
107672,18,3,9,
107667,22,5,7,
107677,16,2,10,
107680,15,1,12,
107666,25,6,7,
107679,17,2,11,
107670,25,5,10,
107678,19,3,10,
107675,22,4,10,
107674,25,5,10,
107686,16,1,13,
107683,18,2,12,
107685,19,2,13,
107673,28,6,10,
107690,10,1,7,
107692,10,1,7,
107681,23,4,11,
107689,12,2,6,
107694,11,1,8,
107687,19,3,10,
107684,24,4,12,
107693,12,2,6,
107695,12,2,6,
107700,11,1,8,
107691,16,3,7,
107688,22,4,10,
107682,30,6,12,
107699,13,2,7,
107697,16,3,7,
107708,7,1,4,
107704,11,2,5,
107696,19,4,7,
107698,19,4,7,
107703,16,3,7,
107710,9,1,6,
107705,13,3,4,
107706,13,3,4,
107701,22,5,7,
107712,12,2,6,
107713,11,2,5,
107718,9,1,6,
107709,16,4,4,
107702,26,6,8,
107717,13,2,7,
107707,22,6,4,
107714,17,4,5,
107724,11,1,8,
107715,17,4,5,
107721,12,2,6,
107722,16,3,7,
107716,20,5,5,
107727,13,1,10,
107711,23,6,5,
107723,16,3,7,
107720,19,4,7,
107719,21,5,6,
107731,17,2,11,
107734,15,2,9,
107735,16,2,10,
107725,23,5,8,
107728,21,4,9,
107730,20,4,8,
107740,14,1,11,
107729,23,5,8,
107732,22,4,10,
107733,22,4,10,
107742,14,1,11,
107726,28,6,10,
107747,15,1,12,
107745,18,2,12,
107736,26,6,8,
107744,21,3,12,
107738,26,5,11,
107748,20,3,11,
107737,28,6,10,
107751,16,1,13,
107752,18,1,15,
107743,26,5,11,
107753,15,1,12,
107739,29,6,11,
107750,23,3,14,
107757,14,1,11,
107741,30,6,12,
107760,15,1,12,
107761,15,1,12,
107749,28,5,13,
107746,30,6,12,
107756,20,3,11,
107754,25,4,13,
107767,15,2,9,
107763,24,4,12,
107768,17,3,8,
107755,30,6,12,
107762,27,5,12,
107766,22,4,10,
107758,30,6,12,
107759,30,6,12,
107771,17,2,11,
107765,25,5,10,
107774,11,1,8,
107764,28,6,10,
107772,19,2,13,
107770,22,4,10,
107769,25,6,7,
107773,20,4,8,
107775,20,4,8,
107783,12,3,3,
107778,16,4,4,
107779,16,4,4,
107782,16,4,4,
107786,13,2,7,
107780,19,5,4,
107781,19,5,4,
107776,25,6,7,
107777,22,6,4,
107788,13,2,7,
107789,12,2,6,
107784,18,5,3,
107794,12,1,9,
107791,17,3,8,
107796,15,2,9,
107785,22,6,4,
107795,17,3,8,
107790,22,5,7,
107797,17,3,8,
107798,9,3,0,
107793,21,4,9,
107787,24,6,6,
107803,8,1,5,
107800,10,3,1,
107799,13,4,1,
107807,5,1,2,
107792,28,6,10,
107810,8,2,2,
107801,17,4,5,
107806,13,3,4,
107814,6,1,3,
107805,18,4,6,
107808,15,4,3,
107813,9,3,0,
107804,19,5,4,
107802,22,6,4,
107809,17,5,2,
107818,11,2,5,
107811,17,5,2,
107821,7,1,4,
107812,19,5,4,
107816,16,4,4,
107819,15,3,6,
107820,16,3,7,
107815,18,5,3,
107822,13,3,4,
107823,12,3,3,
107829,7,1,4,
107824,14,3,5,
107817,22,6,4,
107825,17,4,5,
107836,7,1,4,
107832,10,2,4,
107827,16,4,4,
107834,9,2,3,
107830,14,3,5,
107828,16,4,4,
107826,19,5,4,
107842,7,1,4,
107843,7,1,4,
107838,11,2,5,
107840,10,2,4,
107835,16,4,4,
107846,5,1,2,
107833,19,5,4,
107839,13,3,4,
107831,23,6,5,
107851,5,1,2,
107841,15,4,3,
107852,4,1,1,
107837,18,5,3,
107844,13,4,1,
107853,6,2,0,
107858,3,1,0,
107845,17,5,2,
107848,15,4,3,
107849,15,4,3,
107856,6,2,0,
107847,18,5,3,
107859,6,2,0,
107860,6,1,3,
107861,5,1,2,
107850,16,5,1,
107857,9,3,0,
107862,9,2,3,
107855,12,4,0,
107872,6,1,3,
107854,19,6,1,
107873,3,1,0,
107867,11,3,2,
107865,13,4,1,
107874,4,1,1,
107868,14,4,2,
107877,3,1,0,
107863,18,5,3,
107870,15,4,3,
107879,4,1,1,
107869,16,5,1,
107864,21,6,3,
107866,21,6,3,
107875,9,3,0,
107876,9,3,0,
107871,19,6,1,
107878,10,3,1,
107883,8,2,2,
107880,11,3,2,
107882,11,3,2,
107892,4,1,1,
107887,10,2,4,
107889,8,2,2,
107890,9,2,3,
107881,17,5,2,
107886,15,4,3,
107884,18,5,3,
107896,6,2,0,
107888,17,5,2,
107885,20,6,2,
107893,12,4,0,
107895,14,4,2,
107894,16,5,1,
107891,18,6,0,
107902,10,2,4,
107901,11,3,2,
107904,10,2,4,
107897,15,5,0,
107909,10,1,7,
107911,10,1,7,
107898,18,6,0,
107903,16,4,4,
107906,15,3,6,
107899,19,6,1,
107900,19,6,1,
107907,16,3,7,
107908,15,3,6,
107913,15,2,9,
107916,13,1,10,
107905,19,5,4,
107912,16,3,7,
107922,10,1,7,
107918,14,2,8,
107917,19,3,10,
107923,13,2,7,
107921,16,3,7,
107910,25,6,7,
107924,14,3,5,
107915,25,5,10,
107931,7,1,4,
107919,23,5,8,
107914,27,6,9,
107926,16,3,7,
107920,22,5,7,
107930,14,2,8,
107938,5,1,2,
107925,24,6,6,
107933,11,3,2,
107928,23,5,8,
107927,23,6,5,
107932,15,4,3,
107934,13,3,4,
107936,11,3,2,
107941,9,1,6,
107939,11,3,2,
107929,25,6,7,
107935,18,5,3,
107937,18,5,3,
107942,15,3,6,
107943,17,3,8,
107944,16,3,7,
107949,3,1,0,
107945,15,3,6,
107947,9,3,0,
107952,3,1,0,
107940,23,6,5,
107955,3,1,0,
107956,3,1,0,
107946,18,6,0,
107960,3,1,0,
107948,18,6,0,
107953,12,4,0,
107958,9,3,0,
107951,15,5,0,
107950,18,6,0,
107961,12,4,0,
107968,3,1,0,
107962,12,4,0,
107954,18,6,0,
107965,6,2,0,
107957,18,6,0,
107970,4,1,1,
107959,18,6,0,
107963,16,5,1,
107964,15,5,0,
107977,3,1,0,
107978,4,1,1,
107975,7,2,1,
107969,12,4,0,
107967,15,5,0,
107980,6,1,3,
107966,18,6,0,
107973,12,4,0,
107974,12,4,0,
107976,12,4,0,
107982,6,2,0,
107983,7,2,1,
107979,13,4,1,
107971,18,6,0,
107972,18,6,0,
107989,3,1,0,
107988,6,2,0,
107985,9,3,0,
107991,3,1,0,
107986,9,3,0,
107984,12,4,0,
107994,3,1,0,
107990,9,3,0,
107993,6,2,0,
107987,12,4,0,
107981,19,6,1,
107999,6,2,0,
107995,9,3,0,
108002,3,1,0,
107992,15,5,0,
107996,12,4,0,
108000,12,4,0,
108008,3,1,0,
107998,15,5,0,
108005,9,3,0,
108003,12,4,0,
107997,18,6,0,
108001,15,5,0,
108013,3,1,0,
108004,12,4,0,
108014,4,1,1,
108006,12,4,0,
108007,12,4,0,
108012,6,2,0,
108018,4,1,1,
108010,12,4,0,
108015,6,2,0,
108016,6,2,0,
108021,3,1,0,
108009,18,6,0,
108011,17,5,2,
108020,9,3,0,
108025,3,1,0,
108017,13,4,1,
108023,6,2,0,
108026,3,1,0,
108024,6,2,0,
108027,6,2,0,
108019,19,6,1,
108022,15,5,0,
108030,9,3,0,
108028,12,4,0,
108033,6,2,0,
108029,15,5,0,
108032,9,3,0,
108037,9,3,0,
108039,3,1,0,
108031,18,6,0,
108036,12,4,0,
108034,15,5,0,
108038,15,5,0,
108035,18,6,0,
108040,12,4,0,
108050,4,1,1,
108043,12,4,0,
108041,15,5,0,
108042,15,5,0,
108044,15,5,0,
108045,15,5,0,
108046,15,5,0,
108056,3,1,0,
108047,18,6,0,
108048,18,6,0,
108058,6,2,0,
108049,18,6,0,
108051,17,5,2,
108053,15,5,0,
108054,15,5,0,
108052,18,6,0,
108059,12,4,0,
108055,15,5,0,
108060,13,4,1,
108066,11,1,8,
108057,18,6,0,
108061,16,4,4,
108068,14,2,8,
108064,16,4,4,
108065,16,4,4,
108072,7,1,4,
108074,7,1,4,
108062,21,6,3,
108063,23,6,5,
108070,17,4,5,
108073,12,3,3,
108071,19,4,7,
108067,23,5,8,
108069,23,5,8,
108077,13,3,4,
108076,16,4,4,
108079,16,4,4,
108084,15,3,6,
108085,13,3,4,
108089,12,1,9,
108075,23,6,5,
108086,14,3,5,
108078,21,6,3,
108088,14,2,8,
108081,21,5,6,
108082,20,5,5,
108091,14,1,11,
108092,14,1,11,
108080,22,6,4,
108083,24,6,6,
108100,13,1,10,
108096,15,2,9,
108087,23,6,5,
108099,19,3,10,
108090,27,5,12,
108093,26,5,11,
108101,19,4,7,
108106,14,1,11,
108094,27,6,9,
108095,27,6,9,
108102,22,4,10,
108104,19,4,7,
108097,29,6,11,
108098,28,6,10,
108107,14,2,8,
108103,25,5,10,
108110,15,2,9,
108108,18,3,9,
108105,24,5,9,
108109,18,3,9,
108118,6,1,3,
108119,4,1,1,
108115,11,2,5,
108117,10,2,4,
108120,6,1,3,
108113,22,4,10,
108122,9,2,3,
108114,26,5,11,
108111,28,6,10,
108116,20,5,5,
108112,28,6,10,
108124,15,4,3,
108121,20,6,2,
108126,17,5,2,
108123,21,6,3,
108125,21,6,3,
